exec_date,signal_date,sell_code,buy_code,sell_price_ohlc4,buy_price_ohlc4,sell_commission,buy_commission,cash_before_trade,nav_after_trade_eod,action,holdings,cash_ratio,holding_ratios
2025-11-14,2025-11-13,,159985.SZ,,1.9877500000000001,0.0,8.811759404399137,119633.20402454502,119447.96868926109,调仓买入,"513300.SH,561360.SH,512890.SH,159985.SZ",0.14761515630351524,"513300.SH:0.4039,561360.SH:0.0948,512890.SH:0.2055,159985.SZ:0.1483"
2025-11-17,2025-11-17,159985.SZ,,1.9705,,4.367644800998239,0.0,17632.81364575248,118926.71799354805,风险减半仓,"513300.SH,561360.SH,512890.SH,159985.SZ",0.22168051088720228,"513300.SH:0.4049,561360.SH:0.0955,512890.SH:0.2045,159985.SZ:0.0734"
2025-11-28,2025-11-27,513300.SH,,2.4042499999999998,,0.0,0.0,24767.559232517866,118825.57182967485,调仓卖出,"561360.SH,159985.SZ,518880.SH,511580.SH",0.2084362721857531,"561360.SH:0.0914,159985.SZ:0.0755,518880.SH:0.4164,511580.SH:0.2083"
2025-11-28,2025-11-27,512890.SH,,2.4608265,,0.0,0.0,24767.559232517866,118825.57182967485,调仓卖出,"561360.SH,159985.SZ,518880.SH,511580.SH",0.2084362721857531,"561360.SH:0.0914,159985.SZ:0.0755,518880.SH:0.4164,511580.SH:0.2083"
2025-11-28,2025-11-27,,518880.SH,,9.073,0.0,24.755181641697018,118822.6616227082,118825.57182967485,调仓买入,"561360.SH,159985.SZ,518880.SH,511580.SH",0.2084362721857531,"561360.SH:0.0914,159985.SZ:0.0755,518880.SH:0.4164,511580.SH:0.2083"
2025-11-28,2025-11-27,,511580.SH,,108.71341475,0.0,12.377590820848509,118822.6616227082,118825.57182967485,调仓买入,"561360.SH,159985.SZ,518880.SH,511580.SH",0.2084362721857531,"561360.SH:0.0914,159985.SZ:0.0755,518880.SH:0.4164,511580.SH:0.2083"
2025-12-01,2025-12-01,511580.SH,,108.704137,,6.188267250245025,0.0,24768.23779578451,119365.54951051544,风险减半仓,"561360.SH,159985.SZ,518880.SH,511580.SH",0.3111331886069239,"561360.SH:0.0931,159985.SZ:0.0733,518880.SH:0.4188,511580.SH:0.1037"
2025-12-12,2025-12-11,159985.SZ,,1.9547500000000002,,0.0,0.0,3.637978807091713e-12,119538.48547603737,调仓卖出,"518880.SH,511580.SH,159915.SZ,513300.SH",3.0433536049952554e-17,"518880.SH:0.4212,511580.SH:0.1036,159915.SZ:0.2384,513300.SH:0.2368"
2025-12-12,2025-12-11,561360.SH,,1.17,,0.0,0.0,3.637978807091713e-12,119538.48547603737,调仓卖出,"518880.SH,511580.SH,159915.SZ,513300.SH",3.0433536049952554e-17,"518880.SH:0.4212,511580.SH:0.1036,159915.SZ:0.2384,513300.SH:0.2368"
2025-12-12,2025-12-11,,159915.SZ,,3.158,0.0,14.177485758489885,119359.16798625697,119538.48547603737,调仓买入,"518880.SH,511580.SH,159915.SZ,513300.SH",3.0433536049952554e-17,"518880.SH:0.4212,511580.SH:0.1036,159915.SZ:0.2384,513300.SH:0.2368"
2025-12-12,2025-12-11,,513300.SH,,2.36875,0.0,14.177485758489887,119359.16798625697,119538.48547603737,调仓买入,"518880.SH,511580.SH,159915.SZ,513300.SH",3.0433536049952554e-17,"518880.SH:0.4212,511580.SH:0.1036,159915.SZ:0.2384,513300.SH:0.2368"
2025-12-26,2025-12-25,513300.SH,,2.349,,0.0,0.0,0.0,122217.63475096048,调仓卖出,"518880.SH,159915.SZ,510300.SH,561360.SH",0.0,"518880.SH:0.4309,159915.SZ:0.2370,510300.SH:0.1658,561360.SH:0.1663"
2025-12-26,2025-12-25,511580.SH,,108.83352399999998,,0.0,0.0,0.0,122217.63475096048,调仓卖出,"518880.SH,159915.SZ,510300.SH,561360.SH",0.0,"518880.SH:0.4309,159915.SZ:0.2370,510300.SH:0.1658,561360.SH:0.1663"
2025-12-26,2025-12-25,,510300.SH,,5.8989775,0.0,10.117332926560184,122113.91537563202,122217.63475096048,调仓买入,"518880.SH,159915.SZ,510300.SH,561360.SH",0.0,"518880.SH:0.4309,159915.SZ:0.2370,510300.SH:0.1658,561360.SH:0.1663"
2025-12-26,2025-12-25,,561360.SH,,1.2095,0.0,10.117332926560184,122113.91537563202,122217.63475096048,调仓买入,"518880.SH,159915.SZ,510300.SH,561360.SH",0.0,"518880.SH:0.4309,159915.SZ:0.2370,510300.SH:0.1658,561360.SH:0.1663"
2026-01-14,2026-01-14,561360.SH,,1.31425,,5.496777510844035,0.0,0.0,126695.70208856878,风险减半仓,"518880.SH,159915.SZ,510300.SH,561360.SH",0.08672794785489912,"518880.SH:0.4273,159915.SZ:0.2361,510300.SH:0.1627,561360.SH:0.0871"
2026-01-15,2026-01-15,159915.SZ,,3.3275,,7.469218470768698,0.0,10988.35928686885,126412.46824018992,风险减半仓,"518880.SH,159915.SZ,510300.SH,561360.SH",0.20503774169401928,"518880.SH:0.4259,159915.SZ:0.1190,510300.SH:0.1634,561360.SH:0.0866"
2026-01-15,2026-01-15,510300.SH,,6.00858375,,5.152659271532182,0.0,25919.327009935478,126386.66363995033,风险减半仓,"518880.SH,159915.SZ,510300.SH,561360.SH",0.2865768574832406,"518880.SH:0.4260,159915.SZ:0.1191,510300.SH:0.0817,561360.SH:0.0866"
2026-01-27,2026-01-26,510300.SH,,5.968520249999999,,0.0,0.0,23229.459764177354,132784.8636422673,调仓卖出,"518880.SH,159915.SZ,561360.SH,511580.SH",0.17494057023516865,"518880.SH:0.4493,159915.SZ:0.1125,561360.SH:0.0884,511580.SH:0.1749"
2026-01-27,2026-01-26,,511580.SH,,108.95087499999998,0.0,11.608925419378988,132647.8943671677,132784.8636422673,调仓买入,"518880.SH,159915.SZ,561360.SH,511580.SH",0.17494057023516865,"518880.SH:0.4493,159915.SZ:0.1125,561360.SH:0.0884,511580.SH:0.1749"
2026-01-28,2026-01-28,511580.SH,,108.94510774999999,,5.804155453895885,0.0,23230.09618773254,135096.428188493,风险减半仓,"518880.SH,159915.SZ,561360.SH,511580.SH",0.257835113830473,"518880.SH:0.4556,159915.SZ:0.1099,561360.SH:0.0907,511580.SH:0.0859"
2026-01-29,2026-01-29,518880.SH,,11.89875,,16.23254257462484,0.0,34833.55725795918,138556.64839574014,风险减半仓,"518880.SH,159915.SZ,561360.SH,511580.SH",0.48559495804535363,"518880.SH:0.2344,159915.SZ:0.1067,561360.SH:0.0895,511580.SH:0.0838"
2026-02-10,2026-02-09,159915.SZ,,3.32,,0.0,0.0,23452.16889986549,135087.07578457636,调仓卖出,"518880.SH,561360.SH,512890.SH,159985.SZ",0.1736077915941027,"518880.SH:0.2155,561360.SH:0.0901,512890.SH:0.3477,159985.SZ:0.1731"
2026-02-10,2026-02-09,511580.SH,,109.05493625000001,,0.0,0.0,23452.16889986549,135087.07578457636,调仓卖出,"518880.SH,561360.SH,512890.SH,159985.SZ",0.1736077915941027,"518880.SH:0.2155,561360.SH:0.0901,512890.SH:0.3477,159985.SZ:0.1731"
2026-02-10,2026-02-09,,512890.SH,,2.4219525,0.0,23.440448675527726,135064.26882710037,135087.07578457636,调仓买入,"518880.SH,561360.SH,512890.SH,159985.SZ",0.1736077915941027,"518880.SH:0.2155,561360.SH:0.0901,512890.SH:0.3477,159985.SZ:0.1731"
2026-02-10,2026-02-09,,159985.SZ,,1.9797500000000001,0.0,11.720224337763863,135064.26882710037,135087.07578457636,调仓买入,"518880.SH,561360.SH,512890.SH,159985.SZ",0.1736077915941027,"518880.SH:0.2155,561360.SH:0.0901,512890.SH:0.3477,159985.SZ:0.1731"
2026-02-11,2026-02-11,159985.SZ,,1.98475,,5.874912300638168,0.0,23452.811425040825,135666.48179957486,风险减半仓,"518880.SH,561360.SH,512890.SH,159985.SZ",0.25943593912912116,"518880.SH:0.2164,561360.SH:0.0907,512890.SH:0.3468,159985.SZ:0.0867"
2026-04-01,2026-03-31,561360.SH,,1.536,,0.0,0.0,0.0,134737.7430450229,调仓卖出,"512890.SH,159985.SZ,511580.SH,159915.SZ",0.0,"512890.SH:0.3518,159985.SZ:0.0897,511580.SH:0.2792,159915.SZ:0.2793"
2026-04-01,2026-03-31,518880.SH,,9.9785,,0.0,0.0,0.0,134737.7430450229,调仓卖出,"512890.SH,159985.SZ,511580.SH,159915.SZ",0.0,"512890.SH:0.3518,159985.SZ:0.0897,511580.SH:0.2792,159915.SZ:0.2793"
2026-04-01,2026-03-31,,511580.SH,,109.30468325,0.0,18.810334074878572,134907.71958572994,134737.7430450229,调仓买入,"512890.SH,159985.SZ,511580.SH,159915.SZ",0.0,"512890.SH:0.3518,159985.SZ:0.0897,511580.SH:0.2792,159915.SZ:0.2793"
2026-04-01,2026-03-31,,159915.SZ,,3.231,0.0,18.810334074878572,134907.71958572994,134737.7430450229,调仓买入,"512890.SH,159985.SZ,511580.SH,159915.SZ",0.0,"512890.SH:0.3518,159985.SZ:0.0897,511580.SH:0.2792,159915.SZ:0.2793"
2026-04-16,2026-04-15,159985.SZ,,2.1092500000000003,,0.0,0.0,0.0,139626.80044283238,调仓卖出,"511580.SH,159915.SZ,513300.SH,510300.SH",0.0,"511580.SH:0.2695,159915.SZ:0.3022,513300.SH:0.2142,510300.SH:0.2140"
2026-04-16,2026-04-15,512890.SH,,2.431671,,0.0,0.0,0.0,139626.80044283238,调仓卖出,"511580.SH,159915.SZ,513300.SH,510300.SH",0.0,"511580.SH:0.2695,159915.SZ:0.3022,513300.SH:0.2142,510300.SH:0.2140"
2026-04-16,2026-04-15,,513300.SH,,2.32225,0.0,14.87409000895517,138694.53994989966,139626.80044283238,调仓买入,"511580.SH,159915.SZ,513300.SH,510300.SH",0.0,"511580.SH:0.2695,159915.SZ:0.3022,513300.SH:0.2142,510300.SH:0.2140"
2026-04-16,2026-04-15,,510300.SH,,5.9856247499999995,0.0,14.87409000895517,138694.53994989966,139626.80044283238,调仓买入,"511580.SH,159915.SZ,513300.SH,510300.SH",0.0,"511580.SH:0.2695,159915.SZ:0.3022,513300.SH:0.2142,510300.SH:0.2140"
2026-04-30,2026-04-29,511580.SH,,109.52910449999999,,0.0,0.0,18839.53043744813,141488.32767170627,调仓卖出,"159915.SZ,513300.SH,510300.SH,159985.SZ",0.1331525416086709,"159915.SZ:0.3036,513300.SH:0.2160,510300.SH:0.2147,159985.SZ:0.1325"
2026-04-30,2026-04-29,,159985.SZ,,2.17075,0.0,9.415057689879125,141777.57538156846,141488.32767170627,调仓买入,"159915.SZ,513300.SH,510300.SH,159985.SZ",0.1331525416086709,"159915.SZ:0.3036,513300.SH:0.2160,510300.SH:0.2147,159985.SZ:0.1325"
2026-05-06,2026-05-06,159985.SZ,,2.1602500000000004,,4.684758349547711,0.0,18840.046588966965,143995.17985954272,风险减半仓,"159915.SZ,513300.SH,510300.SH,159985.SZ",0.19587376853325741,"159915.SZ:0.3061,513300.SH:0.2192,510300.SH:0.2138,159985.SZ:0.0650"
2026-05-07,2026-05-07,510300.SH,,6.2114674999999995,,7.717651084182961,0.0,28205.651266110912,145371.06472143575,风险减半仓,"159915.SZ,513300.SH,510300.SH,159985.SZ",0.30015076154944537,"159915.SZ:0.3080,513300.SH:0.2219,510300.SH:0.1064,159985.SZ:0.0636"
